DATE,STATION,NAME,PRCP,TAVG,TMAX,TMIN,target
2024-10-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.7,33.3,18.4,0
2024-10-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.6,33.3,18.7,0
2024-10-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.8,32.8,18.7,0
2024-10-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.4,33.9,17.8,0
2024-10-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.4,35.2,17.8,0
2024-10-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.9,35.2,17.0,0
2024-10-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.7,33.9,17.9,0
2024-10-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.6,33.6,18.9,0
2024-10-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.4,32.1,19.2,0
2024-10-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.1,33.2,20.3,0
2024-10-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.3,33.3,20.3,0
2024-10-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.5,33.3,18.1,0
2024-11-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.1,33.2,18.1,0
2024-11-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.4,32.9,14.6,0
2024-11-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.3,32.9,15.0,0
2024-11-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.4,32.8,15.7,0
2024-11-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.2,32.3,17.2,0
2024-11-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.7,30.5,17.3,0
2024-11-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.7,30.0,17.7,0
2024-11-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.7,29.8,17.2,0
2024-11-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.2,29.7,18.2,0
2024-11-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.8,29.7,17.6,0
2024-11-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.8,28.3,17.4,0
2024-11-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.1,28.3,16.9,0
2024-11-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.5,27.1,16.8,0
2024-11-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.3,26.4,14.6,0
2024-11-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.8,26.4,14.0,0
2024-11-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.8,26.6,13.6,0
2024-11-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.8,26.6,13.0,0
2024-11-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.7,28.0,10.3,0
2024-11-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.7,28.0,10.9,0
2024-11-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.3,28.8,11.5,0
2024-11-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.6,28.8,11.0,0
2024-11-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.7,26.9,10.7,0
2024-11-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.3,26.7,9.2,0
2024-11-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.9,26.8,9.7,0
2024-11-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.2,27.1,8.7,0
2024-11-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.6,27.1,9.3,0
2024-12-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.6,28.6,9.7,0
2024-12-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.8,28.6,9.8,0
2024-12-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.6,28.0,9.8,0
2024-12-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.8,26.4,9.8,0
2024-12-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.7,24.8,7.9,0
2024-12-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.7,24.6,6.8,0
2024-12-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.2,24.6,7.7,0
2024-12-09,IN006011400,"CHANDIGARH IAFB, IN",0.8,13.7,22.0,8.4,1
2024-12-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.1,21.9,8.4,0
2024-12-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.3,23.1,6.0,0
2024-12-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.8,23.1,4.7,0
2024-12-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.4,22.1,7.6,0
2024-12-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.9,22.7,6.6,0
2024-12-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.6,22.7,4.9,0
2024-12-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.7,26.1,6.1,0
2024-12-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.7,26.1,6.6,0
2024-12-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.8,23.9,6.6,0
2024-12-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.2,24.8,7.4,0
2024-12-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.7,23.9,6.7,0
2024-12-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.8,23.9,5.9,0
2024-12-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.8,23.9,7.3,0
2024-12-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.7,23.2,9.3,0
2024-12-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.1,20.1,8.4,0
2024-12-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.2,23.9,7.4,0
2024-12-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.3,24.1,7.3,0
2024-12-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.4,24.1,9.4,0
2024-12-28,IN006011400,"CHANDIGARH IAFB, IN",30.0,14.1,15.9,13.1,1
2024-12-29,IN006011400,"CHANDIGARH IAFB, IN",4.1,12.9,17.4,13.1,1
2024-12-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,10.5,17.4,10.0,0
2024-12-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,10.7,11.8,9.4,0
1980-01-01,IN006012800,"AMBALA, IN",18.8,10.7,11.8,9.4,1
1980-01-02,IN006012800,"AMBALA, IN",0.5,10.7,11.8,9.4,1
1980-01-03,IN006012800,"AMBALA, IN",57.4,10.7,11.8,9.4,1
1980-01-04,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-06,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-07,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-09,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-10,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-15,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-21,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-27,IN006012800,"AMBALA, IN",0.5,10.7,11.8,9.4,1
1980-01-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-29,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-30,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-01-31,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-03,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-04,IN006012800,"AMBALA, IN",9.7,10.7,11.8,9.4,1
1980-02-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-06,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-07,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-09,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-10,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-15,IN006012800,"AMBALA, IN",3.3,10.7,11.8,9.4,1
1980-02-16,IN006012800,"AMBALA, IN",5.6,10.7,11.8,9.4,1
1980-02-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-21,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-27,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-02-29,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-03,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-04,IN006012800,"AMBALA, IN",23.1,10.7,11.8,9.4,1
1980-03-05,IN006012800,"AMBALA, IN",9.7,10.7,11.8,9.4,1
1980-03-06,IN006012800,"AMBALA, IN",43.9,10.7,11.8,9.4,1
1980-03-07,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-09,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-10,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-15,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-21,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-27,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-03-29,IN006012800,"AMBALA, IN",3.0,10.7,11.8,9.4,1
1980-03-30,IN006012800,"AMBALA, IN",23.9,10.7,11.8,9.4,1
1980-03-31,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-03,IN006012800,"AMBALA, IN",10.4,10.7,11.8,9.4,1
1980-04-04,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-06,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-07,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-09,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-10,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-15,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-16,IN006012800,"AMBALA, IN",0.3,10.7,11.8,9.4,1
1980-04-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-21,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-27,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-29,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-04-30,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-03,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-04,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-06,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-07,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-09,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-10,IN006012800,"AMBALA, IN",1.3,10.7,11.8,9.4,1
1980-05-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-15,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-21,IN006012800,"AMBALA, IN",0.8,10.7,11.8,9.4,1
1980-05-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-27,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-29,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-30,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-05-31,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-03,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-04,IN006012800,"AMBALA, IN",3.0,10.7,11.8,9.4,1
1980-06-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-06,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-07,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-09,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-10,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-15,IN006012800,"AMBALA, IN",158.0,10.7,11.8,9.4,1
1980-06-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-21,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-25,IN006012800,"AMBALA, IN",78.5,10.7,11.8,9.4,1
1980-06-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-27,IN006012800,"AMBALA, IN",65.0,10.7,11.8,9.4,1
1980-06-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-29,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-06-30,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-03,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-04,IN006012800,"AMBALA, IN",0.3,10.7,11.8,9.4,1
1980-07-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-06,IN006012800,"AMBALA, IN",46.5,10.7,11.8,9.4,1
1980-07-07,IN006012800,"AMBALA, IN",26.4,10.7,11.8,9.4,1
1980-07-08,IN006012800,"AMBALA, IN",88.9,10.7,11.8,9.4,1
1980-07-09,IN006012800,"AMBALA, IN",10.4,10.7,11.8,9.4,1
1980-07-10,IN006012800,"AMBALA, IN",10.7,10.7,11.8,9.4,1
1980-07-11,IN006012800,"AMBALA, IN",1.5,10.7,11.8,9.4,1
1980-07-12,IN006012800,"AMBALA, IN",1.0,10.7,11.8,9.4,1
1980-07-13,IN006012800,"AMBALA, IN",85.1,10.7,11.8,9.4,1
1980-07-14,IN006012800,"AMBALA, IN",397.8,10.7,11.8,9.4,1
1980-07-15,IN006012800,"AMBALA, IN",10.4,10.7,11.8,9.4,1
1980-07-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-17,IN006012800,"AMBALA, IN",3.8,10.7,11.8,9.4,1
1980-07-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-20,IN006012800,"AMBALA, IN",40.9,10.7,11.8,9.4,1
1980-07-21,IN006012800,"AMBALA, IN",0.3,10.7,11.8,9.4,1
1980-07-22,IN006012800,"AMBALA, IN",4.6,10.7,11.8,9.4,1
1980-07-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-27,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-07-28,IN006012800,"AMBALA, IN",25.9,10.7,11.8,9.4,1
1980-07-29,IN006012800,"AMBALA, IN",87.4,10.7,11.8,9.4,1
1980-07-30,IN006012800,"AMBALA, IN",3.6,10.7,11.8,9.4,1
1980-07-31,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-02,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-03,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-04,IN006012800,"AMBALA, IN",2.5,10.7,11.8,9.4,1
1980-08-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-06,IN006012800,"AMBALA, IN",32.3,10.7,11.8,9.4,1
1980-08-07,IN006012800,"AMBALA, IN",1.5,10.7,11.8,9.4,1
1980-08-08,IN006012800,"AMBALA, IN",99.3,10.7,11.8,9.4,1
1980-08-09,IN006012800,"AMBALA, IN",7.6,10.7,11.8,9.4,1
1980-08-10,IN006012800,"AMBALA, IN",68.8,10.7,11.8,9.4,1
1980-08-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-12,IN006012800,"AMBALA, IN",0.3,10.7,11.8,9.4,1
1980-08-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-14,IN006012800,"AMBALA, IN",1.0,10.7,11.8,9.4,1
1980-08-15,IN006012800,"AMBALA, IN",15.5,10.7,11.8,9.4,1
1980-08-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-18,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-19,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-20,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-21,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-22,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-23,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-24,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-25,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-26,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-27,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-28,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-29,IN006012800,"AMBALA, IN",7.6,10.7,11.8,9.4,1
1980-08-30,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-08-31,IN006012800,"AMBALA, IN",2.5,10.7,11.8,9.4,1
1980-09-01,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-02,IN006012800,"AMBALA, IN",87.9,10.7,11.8,9.4,1
1980-09-03,IN006012800,"AMBALA, IN",52.8,10.7,11.8,9.4,1
1980-09-04,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-05,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-06,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-07,IN006012800,"AMBALA, IN",40.1,10.7,11.8,9.4,1
1980-09-08,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-09,IN006012800,"AMBALA, IN",3.3,10.7,11.8,9.4,1
1980-09-10,IN006012800,"AMBALA, IN",3.3,10.7,11.8,9.4,1
1980-09-11,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-12,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-13,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-14,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-15,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-16,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
1980-09-17,IN006012800,"AMBALA, IN",0.0,10.7,11.8,9.4,0
