time,temp_mean,temp_max,temp_min,wind_dir,humidity,pressure,wind_gusts,precip_sum,rain_sum,target
1940-11-05,22.6,32.6,13.7,318.0,14.0,983.3,18.8,0.0,0.0,0
1940-11-06,22.4,32.8,14.2,317.0,14.0,983.4,18.0,0.0,0.0,0
1940-11-07,22.0,32.5,14.5,322.0,13.0,983.9,14.7,0.0,0.0,0
1940-11-08,21.7,32.4,13.0,323.0,13.0,983.0,14.3,0.0,0.0,0
1940-11-09,21.4,31.2,13.8,112.0,20.0,982.0,17.0,0.0,0.0,0
1940-11-10,22.1,30.8,15.9,112.0,26.0,983.1,20.8,0.0,0.0,0
1940-11-11,21.4,31.1,13.8,40.0,27.0,984.9,14.0,0.0,0.0,0
1940-11-12,20.9,30.8,12.7,360.0,16.0,984.1,14.3,0.0,0.0,0
1940-11-13,20.4,31.2,12.1,332.0,12.0,981.9,14.1,0.0,0.0,0
1940-11-14,20.1,30.5,11.1,11.0,9.0,982.5,12.6,0.0,0.0,0
1940-11-15,21.2,30.6,14.6,339.0,9.0,984.2,11.2,0.0,0.0,0
1940-11-16,20.5,30.4,11.6,33.0,12.0,984.9,11.4,0.0,0.0,0
1940-11-17,19.8,30.3,11.8,73.0,16.0,984.8,13.9,0.0,0.0,0
1940-11-18,19.7,30.5,10.6,341.0,13.0,984.1,13.4,0.0,0.0,0
1940-11-19,20.3,29.9,13.0,15.0,15.0,983.1,12.7,0.0,0.0,0
1940-11-20,20.3,30.1,12.7,71.0,23.0,985.1,13.9,0.0,0.0,0
1940-11-21,20.2,30.6,12.4,331.0,16.0,984.9,13.9,0.0,0.0,0
1940-11-22,20.3,30.7,11.6,332.0,15.0,984.1,16.3,0.0,0.0,0
1940-11-23,20.4,30.7,12.5,327.0,13.0,983.6,17.2,0.0,0.0,0
1940-11-24,20.5,30.9,12.7,324.0,13.0,983.1,17.2,0.0,0.0,0
1940-11-25,19.9,30.0,11.0,346.0,15.0,982.9,12.3,0.0,0.0,0
1940-11-26,19.0,29.6,9.9,35.0,20.0,983.3,10.7,0.0,0.0,0
1940-11-27,18.4,29.2,10.6,18.0,21.0,983.6,12.9,0.0,0.0,0
1940-11-28,18.4,28.8,11.1,336.0,14.0,984.3,16.4,0.0,0.0,0
1940-11-29,18.2,28.3,10.8,333.0,15.0,985.9,14.5,0.0,0.0,0
1940-11-30,17.2,27.7,9.4,324.0,14.0,985.2,15.4,0.0,0.0,0
1940-12-01,17.0,27.8,9.1,343.0,16.0,985.0,13.2,0.0,0.0,0
1940-12-02,18.4,27.8,11.0,356.0,15.0,985.1,15.1,0.0,0.0,0
1940-12-03,20.0,28.6,12.9,30.0,19.0,986.7,15.0,0.0,0.0,0
1940-12-04,20.6,25.9,15.3,8.0,35.0,985.8,17.9,0.3,0.3,1
1940-12-05,18.7,27.1,12.6,336.0,42.0,984.4,12.3,0.0,0.0,0
1940-12-06,18.1,27.5,11.6,311.0,29.0,983.7,16.2,0.0,0.0,0
1940-12-07,18.4,27.4,10.3,313.0,26.0,983.4,10.2,0.0,0.0,0
1940-12-08,18.9,27.7,12.6,118.0,30.0,984.7,17.9,0.0,0.0,0
1940-12-09,17.6,26.0,10.1,143.0,28.0,984.3,13.2,0.0,0.0,0
1940-12-10,17.1,26.2,9.4,104.0,28.0,984.4,17.7,0.0,0.0,0
1940-12-11,13.8,15.4,12.8,103.0,59.0,985.6,27.2,11.8,11.8,1
1940-12-12,13.1,15.2,11.1,75.0,83.0,988.1,22.9,9.9,9.9,1
1940-12-13,13.5,19.1,9.9,63.0,80.0,989.3,13.9,2.1,2.1,1
1940-12-14,14.4,22.5,9.1,332.0,67.0,988.8,13.5,0.0,0.0,0
1940-12-15,14.7,22.7,8.4,315.0,57.0,988.2,13.3,0.0,0.0,0
1940-12-16,14.6,22.8,8.8,307.0,51.0,987.5,15.5,0.0,0.0,0
1940-12-17,13.9,23.4,7.3,307.0,45.0,985.8,13.4,0.0,0.0,0
1940-12-18,13.3,22.8,7.9,311.0,39.0,985.8,11.0,0.0,0.0,0
1940-12-19,13.7,22.1,6.1,15.0,41.0,986.8,8.8,0.0,0.0,0
1940-12-20,12.7,21.2,7.3,330.0,36.0,985.6,13.7,0.0,0.0,0
1940-12-21,12.2,20.4,7.2,13.0,56.0,984.3,14.2,0.7,0.7,1
1940-12-22,12.4,18.4,8.5,313.0,68.0,986.0,14.0,1.4,1.4,1
1940-12-23,12.1,17.9,6.3,43.0,67.0,987.5,10.0,0.6,0.6,1
1940-12-24,12.9,19.9,8.2,330.0,65.0,989.8,11.3,0.0,0.0,0
1940-12-25,12.9,19.9,7.2,309.0,53.0,991.4,13.9,0.1,0.1,1
1940-12-26,14.1,22.0,7.6,319.0,41.0,992.0,18.8,0.0,0.0,0
1940-12-27,12.8,17.8,8.9,340.0,52.0,991.5,17.5,0.0,0.0,0
1940-12-28,12.4,20.6,5.7,319.0,55.0,990.3,16.8,0.0,0.0,0
1940-12-29,13.2,22.2,7.0,310.0,30.0,987.8,21.3,0.0,0.0,0
1940-12-30,13.0,22.7,5.1,304.0,20.0,986.4,18.4,0.0,0.0,0
1940-12-31,13.2,23.6,4.8,296.0,20.0,985.1,15.6,0.0,0.0,0
1941-01-01,13.5,23.5,5.3,127.0,31.0,985.0,11.8,0.0,0.0,0
1941-01-02,16.0,23.5,9.4,111.0,32.0,983.3,27.5,0.0,0.0,0
1941-01-03,16.4,21.2,13.4,114.0,45.0,982.1,34.8,1.8,1.8,1
1941-01-04,14.4,19.1,11.4,120.0,70.0,987.3,29.1,2.4,2.4,1
1941-01-05,14.1,21.0,6.8,64.0,62.0,988.3,9.7,0.0,0.0,0
1941-01-06,14.3,22.1,7.4,39.0,52.0,987.2,11.5,0.0,0.0,0
1941-01-07,13.5,18.5,9.2,18.0,65.0,987.8,12.6,2.5,2.5,1
1941-01-08,12.5,19.7,7.0,317.0,59.0,988.0,24.2,0.0,0.0,0
1941-01-09,12.7,20.9,6.7,313.0,35.0,986.2,21.8,0.0,0.0,0
1941-01-10,12.6,20.8,6.2,322.0,29.0,985.0,22.9,0.0,0.0,0
1941-01-11,11.6,20.4,5.0,311.0,28.0,985.2,20.9,0.0,0.0,0
1941-01-12,12.1,21.4,4.4,312.0,28.0,984.7,18.3,0.0,0.0,0
1941-01-13,12.4,22.6,3.9,317.0,29.0,983.1,14.4,0.0,0.0,0
1941-01-14,13.0,23.3,5.2,354.0,30.0,985.3,11.7,0.0,0.0,0
1941-01-15,13.8,24.4,5.3,326.0,29.0,985.8,13.4,0.0,0.0,0
1941-01-16,14.9,25.2,6.3,81.0,30.0,985.6,12.0,0.0,0.0,0
1941-01-17,17.1,25.2,10.3,128.0,29.0,982.7,17.3,0.0,0.0,0
1941-01-18,17.3,24.1,13.2,130.0,31.0,979.8,23.7,0.3,0.3,1
1941-01-19,13.3,18.1,8.9,100.0,78.0,983.5,25.2,6.8,6.8,1
1941-01-20,11.1,17.4,7.6,309.0,79.0,986.7,18.2,0.0,0.0,0
1941-01-21,13.0,19.8,7.4,313.0,41.0,985.4,24.4,0.0,0.0,0
1941-01-22,14.2,21.7,8.4,321.0,33.0,986.3,28.3,0.0,0.0,0
1941-01-23,15.2,23.1,8.1,331.0,33.0,984.9,21.1,0.0,0.0,0
1941-01-24,13.7,17.4,10.8,125.0,57.0,983.4,26.8,3.6,3.6,1
1941-01-25,13.3,20.5,6.9,335.0,65.0,984.7,17.0,0.0,0.0,0
1941-01-26,14.2,22.1,8.4,314.0,52.0,986.3,19.9,0.0,0.0,0
1941-01-27,13.4,22.4,6.5,321.0,42.0,986.5,17.3,0.0,0.0,0
1941-01-28,13.6,22.6,6.5,322.0,33.0,985.2,19.5,0.0,0.0,0
1941-01-29,13.8,23.2,6.5,326.0,35.0,983.1,15.1,0.0,0.0,0
1941-01-30,13.8,23.3,6.8,329.0,37.0,984.3,14.7,0.0,0.0,0
1941-01-31,13.9,23.7,5.7,319.0,35.0,987.5,17.0,0.0,0.0,0
1941-02-01,14.3,24.5,5.6,325.0,31.0,990.5,18.7,0.0,0.0,0
1941-02-02,15.1,25.6,7.0,322.0,25.0,991.5,19.7,0.0,0.0,0
1941-02-03,15.8,25.1,7.3,5.0,25.0,991.2,10.8,0.0,0.0,0
1941-02-04,16.4,25.9,7.6,357.0,35.0,989.9,16.7,0.0,0.0,0
1941-02-05,16.2,25.0,9.0,316.0,22.0,987.0,21.3,0.0,0.0,0
1941-02-06,15.7,25.4,7.7,322.0,22.0,986.6,18.1,0.0,0.0,0
1941-02-07,15.7,26.1,7.5,334.0,22.0,987.2,16.9,0.0,0.0,0
1941-02-08,17.6,26.4,10.5,302.0,17.0,985.8,12.2,0.0,0.0,0
1941-02-09,15.8,26.3,6.2,295.0,19.0,985.5,14.2,0.0,0.0,0
1941-02-10,16.6,26.1,9.1,317.0,18.0,984.3,20.1,0.0,0.0,0
1941-02-11,16.2,26.4,6.9,311.0,16.0,985.2,17.0,0.0,0.0,0
1941-02-12,18.5,28.1,10.6,310.0,14.0,983.9,23.2,0.0,0.0,0
1941-02-13,21.0,29.8,12.4,325.0,14.0,984.4,11.5,0.0,0.0,0
1941-02-14,21.2,31.5,12.3,321.0,18.0,983.7,17.2,0.0,0.0,0
1941-02-15,22.7,32.2,15.1,329.0,22.0,981.7,21.5,0.0,0.0,0
1941-02-16,22.0,32.1,12.3,329.0,22.0,980.9,17.6,0.0,0.0,0
1941-02-17,23.4,33.0,14.8,331.0,18.0,981.5,18.3,0.0,0.0,0
1941-02-18,23.1,32.4,14.4,176.0,23.0,981.7,15.2,0.0,0.0,0
1941-02-19,21.7,31.0,13.7,187.0,27.0,981.5,16.2,0.0,0.0,0
1941-02-20,21.0,29.6,13.1,205.0,23.0,981.1,14.2,0.0,0.0,0
1941-02-21,20.0,28.8,11.7,309.0,27.0,983.4,13.2,0.0,0.0,0
1941-02-22,19.8,28.9,11.9,310.0,22.0,983.8,19.2,0.0,0.0,0
1941-02-23,20.3,29.4,12.4,319.0,19.0,983.5,21.1,0.0,0.0,0
1941-02-24,20.3,30.0,10.5,320.0,19.0,982.9,20.6,0.0,0.0,0
1941-02-25,20.9,29.1,14.4,328.0,19.0,981.6,19.9,0.0,0.0,0
1941-02-26,20.4,29.9,11.7,51.0,19.0,980.3,13.0,0.0,0.0,0
1941-02-27,20.8,28.9,14.6,116.0,27.0,981.8,16.5,0.7,0.7,1
1941-02-28,20.3,28.6,11.7,8.0,29.0,982.0,15.4,0.0,0.0,0
1941-03-01,20.2,29.0,11.5,346.0,20.0,980.6,19.5,0.0,0.0,0
1941-03-02,19.1,28.5,10.5,314.0,13.0,980.3,16.0,0.0,0.0,0
1941-03-03,18.6,29.5,8.8,318.0,12.0,981.2,15.9,0.0,0.0,0
1941-03-04,19.2,31.0,9.8,317.0,10.0,982.2,18.5,0.0,0.0,0
1941-03-05,20.3,31.9,9.8,322.0,11.0,981.7,21.2,0.0,0.0,0
1941-03-06,22.7,33.2,13.9,8.0,13.0,981.3,12.5,0.0,0.0,0
1941-03-07,23.5,33.3,14.2,135.0,15.0,980.8,16.7,0.0,0.0,0
1941-03-08,24.3,32.0,16.6,160.0,21.0,981.0,24.8,0.3,0.3,1
1941-03-09,19.1,25.9,15.3,115.0,59.0,982.4,20.8,6.8,6.8,1
1941-03-10,19.2,27.1,11.9,313.0,53.0,981.5,16.7,0.2,0.2,1
1941-03-11,19.9,27.3,13.0,315.0,48.0,982.1,21.4,0.0,0.0,0
1941-03-12,21.5,30.0,13.7,314.0,33.0,982.1,25.7,0.0,0.0,0
1941-03-13,22.7,31.8,13.8,318.0,24.0,981.9,22.8,0.0,0.0,0
1941-03-14,24.9,33.5,17.4,319.0,23.0,981.9,26.4,0.0,0.0,0
1941-03-15,24.9,34.1,16.2,312.0,22.0,980.2,19.1,0.0,0.0,0
1941-03-16,23.9,33.4,15.9,14.0,22.0,980.7,15.9,0.0,0.0,0
1941-03-17,24.7,34.2,15.5,100.0,22.0,980.1,14.2,0.0,0.0,0
1941-03-18,25.8,35.6,17.2,272.0,15.0,979.7,15.1,0.0,0.0,0
1941-03-19,25.5,35.6,14.9,49.0,16.0,979.7,13.6,0.0,0.0,0
1941-03-20,25.9,35.1,16.3,124.0,17.0,978.3,17.4,0.0,0.0,0
1941-03-21,25.7,31.9,20.4,64.0,21.0,980.4,28.1,0.1,0.1,1
1941-03-22,21.9,25.3,16.5,106.0,45.0,981.7,45.0,2.1,2.1,1
1941-03-23,21.5,29.6,14.0,332.0,46.0,983.2,20.3,0.9,0.9,1
1941-03-24,23.8,32.3,15.1,319.0,31.0,982.0,25.1,0.0,0.0,0
1941-03-25,25.2,34.9,16.0,322.0,32.0,981.5,19.8,1.3,1.3,1
1941-03-26,26.6,35.8,17.3,143.0,28.0,977.5,21.0,0.3,0.3,1
1941-03-27,23.5,29.4,18.8,114.0,40.0,981.0,35.7,2.7,2.7,1
1941-03-28,22.6,30.8,15.6,2.0,43.0,983.7,17.3,0.3,0.3,1
1941-03-29,24.1,31.2,15.7,358.0,32.0,981.9,13.3,0.0,0.0,0
1941-03-30,24.4,30.6,19.5,51.0,28.0,978.1,25.6,0.3,0.3,1
1941-03-31,24.4,30.8,20.1,112.0,37.0,981.4,37.8,2.7,2.7,1
1941-04-01,21.6,27.3,18.0,106.0,54.0,984.3,23.5,5.4,5.4,1
1941-04-02,21.9,29.6,14.0,325.0,53.0,982.5,15.6,0.0,0.0,0
1941-04-03,23.3,31.4,15.5,332.0,39.0,983.1,25.1,0.0,0.0,0
1941-04-04,24.2,32.6,15.8,334.0,30.0,982.3,25.9,0.0,0.0,0
1941-04-05,25.7,33.9,16.6,335.0,21.0,980.2,24.2,0.0,0.0,0
1941-04-06,27.1,35.5,17.9,357.0,16.0,977.5,19.7,0.0,0.0,0
1941-04-07,27.0,36.3,17.4,334.0,16.0,978.7,16.4,0.0,0.0,0
1941-04-08,26.8,37.4,17.2,327.0,18.0,980.4,21.8,0.0,0.0,0
1941-04-09,27.8,36.5,19.4,342.0,17.0,980.3,19.8,0.0,0.0,0
1941-04-10,27.7,35.7,19.1,243.0,21.0,978.9,21.7,0.0,0.0,0
1941-04-11,27.4,34.9,21.1,347.0,23.0,978.2,17.7,0.0,0.0,0
1941-04-12,27.2,35.6,18.2,320.0,28.0,978.0,18.7,0.0,0.0,0
1941-04-13,27.9,36.4,18.9,301.0,26.0,978.1,22.3,0.0,0.0,0
1941-04-14,28.8,37.1,19.9,325.0,23.0,977.7,21.3,0.3,0.3,1
1941-04-15,29.5,37.6,20.5,316.0,20.0,976.3,20.5,0.0,0.0,0
1941-04-16,29.6,37.6,21.0,41.0,19.0,975.2,19.2,0.1,0.1,1
1941-04-17,29.8,38.0,21.3,110.0,24.0,975.7,19.6,0.1,0.1,1
1941-04-18,28.1,34.3,23.2,141.0,37.0,979.4,28.3,0.8,0.8,1
1941-04-19,28.3,35.9,20.4,317.0,39.0,980.5,18.8,0.0,0.0,0
1941-04-20,29.3,36.6,21.5,317.0,26.0,979.6,22.3,0.0,0.0,0
1941-04-21,29.6,37.2,20.8,319.0,23.0,978.8,26.4,0.0,0.0,0
1941-04-22,31.0,39.4,21.6,316.0,18.0,977.1,23.8,0.6,0.6,1
1941-04-23,31.3,39.6,22.6,22.0,16.0,975.5,19.7,0.0,0.0,0
1941-04-24,31.3,40.7,21.5,328.0,14.0,975.0,17.5,0.0,0.0,0
1941-04-25,32.2,42.2,21.4,316.0,13.0,972.6,20.4,0.0,0.0,0
1941-04-26,33.0,43.2,22.3,319.0,13.0,972.1,17.6,0.0,0.0,0
1941-04-27,33.5,42.2,24.0,119.0,14.0,971.6,21.2,0.0,0.0,0
1941-04-28,34.4,42.1,26.6,149.0,20.0,973.2,25.7,0.0,0.0,0
1941-04-29,34.3,41.6,27.6,283.0,19.0,975.5,20.6,0.5,0.5,1
1941-04-30,33.5,40.9,26.2,12.0,21.0,975.3,16.9,1.1,1.1,1
1941-05-01,33.2,42.0,25.1,311.0,20.0,974.1,21.6,0.9,0.9,1
1941-05-02,34.3,42.8,24.1,314.0,15.0,973.5,21.1,0.0,0.0,0
1941-05-03,34.0,43.1,23.5,77.0,15.0,973.4,16.8,0.1,0.1,1
1941-05-04,34.3,43.8,24.4,97.0,15.0,971.7,19.7,0.0,0.0,0
1941-05-05,34.9,44.2,24.0,132.0,16.0,969.0,19.5,0.0,0.0,0
1941-05-06,34.9,43.3,28.7,104.0,19.0,969.7,35.2,0.5,0.5,1
1941-05-07,34.6,42.7,25.6,36.0,20.0,971.1,21.9,0.1,0.1,1
1941-05-08,33.4,42.7,25.3,312.0,18.0,975.1,19.0,0.2,0.2,1
1941-05-09,31.0,41.1,23.7,176.0,32.0,974.4,21.3,2.4,2.4,1
1941-05-10,30.1,38.4,24.0,43.0,39.0,973.7,21.4,2.5,2.5,1
1941-05-11,27.5,32.8,23.4,126.0,45.0,975.8,21.7,5.9,5.9,1
1941-05-12,29.5,36.6,21.1,46.0,40.0,977.3,13.0,0.1,0.1,1
1941-05-13,31.6,39.5,22.1,318.0,28.0,976.8,20.4,0.0,0.0,0
1941-05-14,33.6,41.2,24.6,320.0,20.0,974.6,21.5,0.1,0.1,1
1941-05-15,32.3,39.4,26.0,91.0,23.0,974.9,20.2,0.8,0.8,1
1941-05-16,32.5,40.0,23.8,112.0,26.0,977.3,16.8,0.0,0.0,0
1941-05-17,33.6,41.5,26.5,138.0,22.0,976.6,20.2,0.1,0.1,1
1941-05-18,34.6,42.2,26.4,121.0,18.0,974.2,19.3,0.1,0.1,1
1941-05-19,34.2,41.9,25.8,116.0,21.0,972.4,19.2,0.1,0.1,1
1941-05-20,33.5,41.3,26.3,121.0,24.0,973.1,23.5,0.5,0.5,1
1941-05-21,34.4,40.9,27.4,108.0,25.0,974.0,21.1,0.0,0.0,0
1941-05-22,34.6,41.2,28.3,162.0,27.0,974.3,25.4,0.1,0.1,1
1941-05-23,34.7,41.4,28.5,297.0,27.0,973.5,19.5,0.0,0.0,0
1941-05-24,34.9,43.0,26.1,298.0,17.0,971.5,20.5,0.0,0.0,0
1941-05-25,34.7,44.0,24.9,315.0,15.0,969.9,20.3,0.0,0.0,0
1941-05-26,35.7,45.0,26.2,287.0,11.0,967.2,20.9,0.0,0.0,0
1941-05-27,36.4,45.2,25.1,265.0,11.0,966.3,23.2,0.0,0.0,0
1941-05-28,37.6,45.0,28.1,262.0,14.0,968.2,24.8,0.0,0.0,0
1941-05-29,38.0,46.0,27.8,269.0,14.0,969.3,23.4,0.0,0.0,0
1941-05-30,38.5,46.7,28.8,259.0,17.0,970.1,21.7,0.0,0.0,0
1941-05-31,39.0,45.9,29.9,257.0,17.0,972.4,24.8,0.0,0.0,0
1941-06-01,38.8,45.4,30.8,249.0,17.0,972.7,28.0,0.0,0.0,0
1941-06-02,36.9,43.4,30.3,182.0,27.0,971.6,28.2,0.6,0.6,1
1941-06-03,33.7,40.6,28.7,142.0,39.0,969.7,26.3,4.1,4.1,1
1941-06-04,29.9,34.6,25.5,131.0,59.0,971.0,27.4,4.4,4.4,1
1941-06-05,26.8,30.0,23.4,116.0,76.0,970.0,23.1,38.1,38.1,1
1941-06-06,27.7,32.4,23.4,158.0,75.0,968.2,16.7,8.9,8.9,1
1941-06-07,27.4,31.2,23.9,151.0,78.0,965.5,18.8,8.0,8.0,1
1941-06-08,29.0,33.5,25.0,134.0,71.0,967.4,24.0,1.2,1.2,1
1941-06-09,29.9,34.5,25.8,127.0,69.0,970.5,23.6,2.5,2.5,1
1941-06-10,30.2,35.0,26.5,130.0,66.0,972.4,18.6,1.6,1.6,1
1941-06-11,29.0,33.0,24.8,117.0,74.0,971.3,17.5,9.0,9.0,1
1941-06-12,28.7,32.6,25.0,118.0,77.0,970.1,16.8,8.7,8.7,1
1941-06-13,30.4,35.8,26.0,123.0,71.0,968.4,18.4,1.3,1.3,1
1941-06-14,30.2,34.7,25.6,118.0,72.0,969.8,23.0,5.0,5.0,1
1941-06-15,30.0,35.5,25.1,143.0,70.0,971.5,18.5,3.7,3.7,1
1941-06-16,30.2,35.6,25.7,286.0,70.0,971.9,16.0,1.9,1.9,1
1941-06-17,32.3,38.4,27.4,314.0,53.0,970.8,23.4,0.0,0.0,0
1941-06-18,32.5,39.4,25.7,296.0,45.0,970.6,19.8,0.0,0.0,0
1941-06-19,33.3,39.6,27.2,294.0,39.0,970.3,21.1,0.0,0.0,0
1941-06-20,33.6,41.9,25.5,283.0,35.0,969.3,20.0,0.0,0.0,0
1941-06-21,35.2,42.5,27.7,269.0,28.0,967.8,24.6,0.0,0.0,0
1941-06-22,35.8,42.7,27.7,256.0,30.0,967.7,19.1,0.0,0.0,0
1941-06-23,36.3,43.2,28.4,252.0,29.0,968.8,23.8,0.0,0.0,0
1941-06-24,37.0,43.1,28.7,257.0,28.0,968.7,22.1,0.0,0.0,0
1941-06-25,36.9,43.2,29.7,239.0,31.0,968.7,23.3,0.0,0.0,0
1941-06-26,37.2,42.8,31.2,238.0,29.0,968.4,22.9,0.0,0.0,0
1941-06-27,34.5,41.4,29.7,123.0,43.0,967.9,24.9,2.2,2.2,1
1941-06-28,32.4,38.4,27.2,99.0,54.0,968.7,21.8,1.3,1.3,1
1941-06-29,30.9,35.2,26.0,109.0,65.0,971.3,22.1,8.6,8.6,1
1941-06-30,31.9,37.3,26.1,122.0,61.0,970.4,17.7,2.1,2.1,1
1941-07-01,29.5,34.4,25.5,118.0,73.0,969.1,27.7,14.9,14.9,1
1941-07-02,30.7,34.7,27.2,112.0,64.0,967.5,20.3,1.8,1.8,1
1941-07-03,32.1,36.6,28.1,89.0,60.0,968.4,18.6,1.1,1.1,1
1941-07-04,30.7,35.6,25.7,110.0,68.0,969.3,22.0,7.7,7.7,1
1941-07-05,31.9,36.3,28.5,112.0,60.0,969.8,26.3,0.2,0.2,1
1941-07-06,31.4,35.9,27.6,112.0,64.0,969.4,29.8,0.4,0.4,1
1941-07-07,30.3,34.8,26.9,118.0,68.0,969.5,29.7,2.4,2.4,1
1941-07-08,30.9,35.4,26.5,112.0,68.0,967.1,21.8,0.5,0.5,1
1941-07-09,31.1,37.7,26.6,122.0,68.0,963.9,26.7,2.0,2.0,1
1941-07-10,28.9,34.6,25.0,119.0,73.0,968.4,32.5,2.9,2.9,1
1941-07-11,31.8,38.2,26.6,118.0,62.0,971.2,20.2,0.6,0.6,1
1941-07-12,29.9,34.5,25.3,110.0,73.0,973.4,23.6,12.9,12.9,1
1941-07-13,30.7,34.5,27.7,117.0,66.0,972.4,23.2,0.4,0.4,1
1941-07-14,31.9,37.4,27.4,91.0,60.0,969.4,19.8,0.3,0.3,1
1941-07-15,30.3,37.2,26.2,114.0,69.0,966.7,35.5,1.5,1.5,1
1941-07-16,30.3,37.5,25.2,123.0,67.0,966.3,29.4,0.5,0.5,1
1941-07-17,31.0,38.0,26.5,130.0,65.0,967.0,24.9,3.0,3.0,1
1941-07-18,31.5,38.5,26.3,139.0,64.0,968.8,22.8,1.1,1.1,1
1941-07-19,32.8,39.2,26.7,205.0,60.0,969.4,22.3,0.2,0.2,1
1941-07-20,34.0,39.8,28.6,263.0,51.0,968.9,19.7,3.3,3.3,1
1941-07-21,35.2,40.5,31.2,273.0,39.0,970.3,24.9,0.0,0.0,0
1941-07-22,35.3,40.2,30.9,276.0,35.0,971.8,23.8,0.0,0.0,0
1941-07-23,36.1,41.7,31.6,281.0,32.0,970.0,25.7,0.0,0.0,0
1941-07-24,36.9,42.9,32.0,272.0,31.0,968.2,26.5,0.0,0.0,0
1941-07-25,37.1,42.8,32.4,262.0,31.0,967.7,23.9,0.0,0.0,0
1941-07-26,35.5,41.2,31.9,257.0,39.0,967.0,24.9,1.3,1.3,1
1941-07-27,31.0,37.2,26.8,149.0,60.0,967.3,20.6,8.8,8.8,1
1941-07-28,27.5,29.8,25.5,125.0,86.0,969.4,18.0,20.7,20.7,1
1941-07-29,25.7,26.5,25.3,120.0,94.0,970.7,23.2,98.0,98.0,1
1941-07-30,27.8,31.5,24.7,131.0,84.0,971.2,13.5,16.5,16.5,1
1941-07-31,29.2,32.6,26.5,132.0,81.0,972.2,22.2,1.0,1.0,1
1941-08-01,29.5,32.5,26.9,130.0,78.0,973.4,21.6,0.2,0.2,1
1941-08-02,28.9,31.5,26.9,124.0,80.0,971.4,19.5,2.9,2.9,1
1941-08-03,27.8,32.4,24.7,142.0,83.0,969.6,20.4,7.2,7.2,1
1941-08-04,26.1,28.0,24.7,124.0,91.0,970.4,26.2,16.7,16.7,1
1941-08-05,27.5,31.3,25.4,128.0,84.0,969.8,20.8,5.6,5.6,1
1941-08-06,26.0,28.8,24.4,135.0,89.0,968.1,18.7,34.8,34.8,1
1941-08-07,26.3,29.9,24.8,124.0,90.0,969.1,17.5,10.1,10.1,1
1941-08-08,27.5,30.6,25.0,120.0,86.0,970.6,19.6,11.9,11.9,1
1941-08-09,27.6,31.5,25.5,116.0,86.0,971.0,21.0,11.6,11.6,1
1941-08-10,28.4,31.8,25.8,114.0,83.0,970.6,14.4,5.3,5.3,1
1941-08-11,28.0,31.7,25.2,100.0,83.0,969.5,17.2,3.8,3.8,1
1941-08-12,28.6,31.8,26.2,107.0,80.0,970.3,20.4,1.2,1.2,1
1941-08-13,28.4,32.3,25.8,111.0,82.0,971.0,18.2,1.4,1.4,1
1941-08-14,27.8,31.4,25.2,113.0,85.0,968.6,16.3,1.5,1.5,1
1941-08-15,27.4,30.7,25.0,114.0,86.0,967.3,17.1,5.0,5.0,1
1941-08-16,27.8,31.6,24.9,125.0,86.0,968.1,16.8,9.1,9.1,1
1941-08-17,27.7,30.9,26.0,139.0,88.0,970.4,16.1,11.0,11.0,1
1941-08-18,27.5,29.9,25.9,126.0,89.0,972.0,16.1,8.5,8.5,1
1941-08-19,26.8,30.5,25.3,146.0,91.0,972.1,10.9,23.3,23.3,1
1941-08-20,27.1,30.1,24.5,109.0,87.0,970.1,13.9,4.3,4.3,1
1941-08-21,26.6,29.8,24.1,123.0,89.0,970.1,16.9,7.3,7.3,1
1941-08-22,27.2,30.9,23.9,298.0,87.0,969.8,12.8,7.6,7.6,1
1941-08-23,28.5,32.5,24.8,255.0,84.0,969.0,17.6,2.6,2.6,1
1941-08-24,29.1,32.9,25.7,137.0,81.0,968.9,16.2,0.5,0.5,1
1941-08-25,29.3,33.3,25.6,156.0,79.0,969.7,16.9,0.0,0.0,0
1941-08-26,28.9,33.4,25.1,123.0,78.0,970.8,19.3,0.1,0.1,1
1941-08-27,28.8,33.4,25.2,112.0,79.0,971.8,19.9,0.3,0.3,1
1941-08-28,29.1,33.4,25.6,118.0,78.0,971.9,16.2,0.2,0.2,1
1941-08-29,29.4,33.3,26.8,117.0,77.0,972.0,13.6,0.0,0.0,0
1941-08-30,29.3,33.1,26.3,111.0,74.0,972.0,17.0,0.0,0.0,0
1941-08-31,29.2,33.3,26.1,113.0,74.0,972.2,21.0,1.7,1.7,1
1941-09-01,27.7,31.5,24.7,114.0,81.0,972.9,19.5,2.7,2.7,1
1941-09-02,27.1,31.9,24.3,117.0,85.0,973.7,19.8,6.5,6.5,1
1941-09-03,26.8,30.9,23.1,93.0,85.0,974.8,14.7,6.8,6.8,1
1941-09-04,27.7,31.5,24.0,321.0,79.0,973.4,15.6,0.0,0.0,0
1941-09-05,27.5,32.6,22.6,329.0,77.0,971.8,14.8,0.0,0.0,0
1941-09-06,27.2,32.8,21.6,344.0,76.0,972.6,13.5,0.0,0.0,0
1941-09-07,26.8,33.6,21.1,337.0,73.0,973.2,12.9,0.0,0.0,0
1941-09-08,26.2,32.8,21.1,73.0,75.0,973.3,16.5,0.0,0.0,0
1941-09-09,27.3,32.4,23.1,111.0,75.0,975.4,19.1,0.0,0.0,0
